No,개방서비스명,소재지전체주소,도로명전체주소,사업장명,좌표정보(X),좌표정보(Y),지번주소,도로명주소
1,청소년게임제공업,서울특별시 동작구 대방동 336-5번지 지하1층 ,"서울특별시 동작구 상도로 84  (대방동,지하1층)",게임랜드,37.49952178,126.9299824,서울특별시 동작구 대방동 336-5,서울특별시 동작구 상도로 84
2,청소년게임제공업,서울특별시 동작구 상도동 188-4번지 1층 ,,삼미컴퓨터게임장,37.50293565,126.9362789,서울특별시 동작구 상도동 188-4,서울특별시 동작구 상도로 152
3,청소년게임제공업,서울특별시 동작구 사당동 168-62번지 지하1층 ,"서울특별시 동작구 사당로23길 130  (사당동,지하1층)",우주오락실,37.48843978,126.9727149,서울특별시 동작구 사당동 1159-2,서울특별시 동작구 사당로17길 52
4,청소년게임제공업,서울특별시 동작구 노량진동 126-14번지 1층 ,"서울특별시 동작구 만양로18길 14  (노량진동,1층)",정인오락실,37.51308653,126.9450222,서울특별시 동작구 노량진동 126-14,서울특별시 동작구 만양로18길 14
5,청소년게임제공업,서울특별시 동작구 상도동 184-173번지 효성목욕탕 ,"서울특별시 동작구 상도로 154-1, 효성목욕탕 지층 (상도동)",상도게임랜드,37.50307473,126.9367252,서울특별시 동작구 상도동 184-173,서울특별시 동작구 상도로 154-1
6,청소년게임제공업,서울특별시 동작구 상도동 323-4번지 외 12필지 지상2층 ,"서울특별시 동작구 국사봉1길 18  (상도동,외 12필지 지상2층)",성대컴퓨터게임,37.49883035,126.9296866,서울특별시 동작구 상도동 323-4,서울특별시 동작구 국사봉1길 24
7,청소년게임제공업,서울특별시 동작구 상도동 324-2번지 지하1층 ,"서울특별시 동작구 상도로 88  (상도동,지하1층)",게임랜드,37.49957339,126.9305657,서울특별시 동작구 상도동 324-2,서울특별시 동작구 상도로 88
8,청소년게임제공업,서울특별시 동작구 상도동 315-22번지 지하1층 ,"서울특별시 동작구 성대로2길 7  (상도동,지하1층)",상도전자오락실,37.4993272,126.9317345,서울특별시 동작구 상도동 315-22,서울특별시 동작구 성대로2길 7
9,청소년게임제공업,서울특별시 동작구 신대방동 345-3번지 ,"서울특별시 동작구 보라매로 93, 1층 (신대방동, 석양교회)",더뽑장,37.4977037,126.9276953,서울특별시 동작구 신대방동 345-3,서울특별시 동작구 보라매로 93
10,청소년게임제공업,서울특별시 동작구 상도동 314-16번지 지하1층 ,"서울특별시 동작구 성대로 18  (상도동,지하1층)",로얄게임장,37.49961965,126.932504,서울특별시 동작구 상도동 314-16,서울특별시 동작구 성대로 18
11,청소년게임제공업,서울특별시 동작구 대방동 336-12번지 지상 1층 ,"서울특별시 동작구 상도로 78  (대방동,지상 1층)",스타게임장,37.49955849,126.9291386,서울특별시 동작구 대방동 336-12,서울특별시 동작구 상도로 78
12,청소년게임제공업,서울특별시 동작구 노량진동 117-2번지 지상1층 ,"서울특별시 동작구 노량진로 166  (노량진동,지상1층)",어뮤즈월드,37.51338556,126.944806,서울특별시 동작구 노량진동 117-2,서울특별시 동작구 노량진로 166
13,청소년게임제공업,서울특별시 동작구 대방동 335-15번지 ,서울특별시 동작구 상도로 77 (대방동),미미게임랜드,37.49990497,126.9292192,서울특별시 동작구 대방동 335-15,서울특별시 동작구 상도로 77
14,청소년게임제공업,서울특별시 동작구 신대방동 685번지 동부인력 ,"서울특별시 동작구 시흥대로 640, 동부인력 (신대방동)",뽑기대륙,37.48894742,126.9068142,서울특별시 동작구 신대방동 685,서울특별시 동작구 시흥대로 640
15,청소년게임제공업,서울특별시 동작구 상도동 358-15번지 ,"서울특별시 동작구 상도로15길 76, 1층 (상도동)",뽑스,37.50370922,126.9353916,서울특별시 동작구 상도동 358-15,서울특별시 동작구 상도로15길 76
16,청소년게임제공업,서울특별시 동작구 사당동 1031-36번지 ,"서울특별시 동작구 동작대로 37, 3층 (사당동)",모펀청소년게임센터,37.4798199,126.9813953,서울특별시 동작구 사당동 1031-36,서울특별시 동작구 동작대로 37
17,청소년게임제공업,서울특별시 동작구 노량진동 119-74번지 ,"서울특별시 동작구 만양로 89-1, 지1층 (노량진동)",코인노래오락실,37.51149667,126.9441754,서울특별시 동작구 노량진동 119-74,서울특별시 동작구 만양로 89-1
18,청소년게임제공업,서울특별시 동작구 노량진동 207-4번지 ,서울특별시 동작구 만양로14길 30 (노량진동),코인노래,37.51202663,126.9459002,서울특별시 동작구 노량진동 207-4,서울특별시 동작구 만양로14길 30
19,청소년게임제공업,서울특별시 동작구 노량진동 117-2번지 ,서울특별시 동작구 노량진로 166 (노량진동),픽미업,37.51338556,126.944806,서울특별시 동작구 노량진동 117-2,서울특별시 동작구 노량진로 166
20,청소년게임제공업,서울특별시 동작구 사당동 250-1번지 ,서울특별시 동작구 사당로14가길 19 (사당동),뽑아가세용,37.48420237,126.97134,서울특별시 동작구 사당동 250-1,서울특별시 동작구 사당로14가길 19
21,청소년게임제공업,서울특별시 동작구 사당동 141-227번지 ,서울특별시 동작구 사당로29가길 46 (사당동),지팀장#,37.48696294,126.9799242,서울특별시 동작구 사당동 141-227,서울특별시 동작구 사당로29가길 46
22,청소년게임제공업,서울특별시 동작구 사당동 138-4번지 ,"서울특별시 동작구 동작대로27다길 29, 1층 (사당동, 서광시티뷰)",태평뽑기샵,37.48626064,126.9806357,서울특별시 동작구 사당동 138-4,서울특별시 동작구 동작대로27다길 29
23,청소년게임제공업,서울특별시 동작구 노량진동 271-2번지 ,"서울특별시 동작구 등용로14길 78, 1층 (노량진동)",패밀리 게임장,37.51251928,126.9357781,서울특별시 동작구 노량진동 271-2,서울특별시 동작구 등용로14길 78
24,청소년게임제공업,서울특별시 동작구 사당동 318-75번지 ,서울특별시 동작구 사당로16길 19 (사당동),뽑GO방,37.48253654,126.9734348,서울특별시 동작구 사당동 318-75,서울특별시 동작구 사당로16길 19
25,청소년게임제공업,서울특별시 동작구 사당동 139-30번지 지안플라자 ,"서울특별시 동작구 동작대로27길 5, 3층 (사당동)",캡틴플스(이수역점),37.48733712,126.9814933,서울특별시 동작구 사당동 139-30,서울특별시 동작구 동작대로27길 5
26,청소년게임제공업,서울특별시 동작구 노량진동 117-24번지 한서고시원 ,"서울특별시 동작구 만양로 104, 1층 (노량진동)",TOY짱,37.51282167,126.9445302,서울특별시 동작구 노량진동 117-24,서울특별시 동작구 만양로 104
27,청소년게임제공업,서울특별시 동작구 사당동 139-72번지 ,"서울특별시 동작구 동작대로27가길 12, 1층 (사당동)",게임빌리지(GAME VILLAGE),37.4871163,126.9810402,서울특별시 동작구 사당동 139-72,서울특별시 동작구 동작대로27가길 12
28,청소년게임제공업,서울특별시 동작구 사당동 139-36번지 ,"서울특별시 동작구 동작대로27길 22, 1층 (사당동)",인형뽑기,37.48769865,126.9806413,서울특별시 동작구 사당동 139-36,서울특별시 동작구 동작대로27길 22
29,청소년게임제공업,서울특별시 동작구 노량진동 148-88번지 ,"서울특별시 동작구 노량진로 178, 1층 (노량진동)",나노게임파크,37.51343372,126.9456857,서울특별시 동작구 노량진동 148-88,서울특별시 동작구 노량진로 178
30,청소년게임제공업,서울특별시 동작구 노량진동 97-1번지 ,"서울특별시 동작구 노량진로16길 14, 1층 (노량진동)",GOGO SHOP,37.51298062,126.9435992,서울특별시 동작구 노량진동 97-1,서울특별시 동작구 노량진로16길 14
31,청소년게임제공업,서울특별시 동작구 상도동 365-1번지 ,서울특별시 동작구 상도로 177 (상도동),퀸 오락실,37.50473488,126.9383364,서울특별시 동작구 상도동 365-1,서울특별시 동작구 상도로 177-1
32,청소년게임제공업,서울특별시 동작구 노량진동 148-54번지 지하1층 ,"서울특별시 동작구 만양로18길 23  (노량진동,지하1층)",위닝플스 노량진점,37.51309667,126.9457229,서울특별시 동작구 노량진동 148-54,서울특별시 동작구 만양로18길 23
33,청소년게임제공업,서울특별시 동작구 사당동 137-15번지 ,서울특별시 동작구 동작대로27가길 20 (사당동),코인노래오락실,37.48672183,126.9810173,서울특별시 동작구 사당동 137-15,서울특별시 동작구 동작대로27가길 20
34,청소년게임제공업,서울특별시 동작구 노량진동 117-19번지 지하1층 ,"서울특별시 동작구 만양로14가길 32  (노량진동,지하1층)",트리플엑스 노량진점,37.51296291,126.9448337,서울특별시 동작구 노량진동 117-19,서울특별시 동작구 만양로14가길 32
35,청소년게임제공업,서울특별시 동작구 사당동 145-23번지 1층 ,"서울특별시 동작구 동작대로25길 9-8, 1층 (사당동)",sWitch 오락실,37.48604172,126.9813725,서울특별시 동작구 사당동 145-23,서울특별시 동작구 동작대로25길 9-8
36,청소년게임제공업,서울특별시 동작구 사당동 147-53번지 ,"서울특별시 동작구 동작대로 89, 7층 705호 (사당동, 골든시네마타워)",sWitch 오락실,37.48476096,126.9815205,서울특별시 동작구 사당동 147-53,서울특별시 동작구 사당로 308
37,청소년게임제공업,서울특별시 동작구 사당동 139-88번지 ,"서울특별시 동작구 동작대로27가길 14, 1층 (사당동)",J게임랜드,37.48694204,126.9810411,서울특별시 동작구 사당동 139-88,서울특별시 동작구 동작대로27가길 14
38,청소년게임제공업,서울특별시 동작구 흑석동 100-20번지 ,"서울특별시 동작구 서달로 159, 1층 (흑석동, 소아과의원)",멀티인형뽑기샵,37.50769766,126.9620938,서울특별시 동작구 흑석동 100-20,서울특별시 동작구 서달로 159
39,청소년게임제공업,서울특별시 동작구 노량진동 114-5번지 한주실업 ,"서울특별시 동작구 노량진로 162, 한주실업 1층 (노량진동)",핫토이,37.51338649,126.9439221,서울특별시 동작구 노량진동 114-5,서울특별시 동작구 노량진로 162
40,청소년게임제공업,서울특별시 동작구 노량진동 206-18번지 ,"서울특별시 동작구 만양로14길 40-1, 1층 (노량진동)",뽑GO,37.51219588,126.9463951,서울특별시 동작구 노량진동 206-17,서울특별시 동작구 만양로14길 40-1
41,청소년게임제공업,서울특별시 동작구 노량진동 119-166번지 ,"서울특별시 동작구 노량진로16길 29, 1층 (노량진동)",토이스토리,37.51232042,126.9440936,서울특별시 동작구 노량진동 119-166,서울특별시 동작구 노량진로16길 29
42,청소년게임제공업,서울특별시 동작구 사당동 132-8번지 ,"서울특별시 동작구 동작대로27길 20, 1층 (사당동)",CRANE WORLD,37.48763526,126.9808933,서울특별시 동작구 사당동 132-8,서울특별시 동작구 동작대로27길 20
43,청소년게임제공업,서울특별시 동작구 사당동 139-30번지 ,"서울특별시 동작구 동작대로27길 5, 1층 (사당동, 로얄골프잭팟)",지투존,37.48733712,126.9814933,서울특별시 동작구 사당동 139-30,서울특별시 동작구 동작대로27길 5
44,청소년게임제공업,서울특별시 동작구 사당동 1031-37번지 ,서울특별시 동작구 동작대로7길 5 (사당동),깨비깨비 인형뽑기,37.47991296,126.9813191,서울특별시 동작구 사당동 1031-37,서울특별시 동작구 동작대로7길 5
45,청소년게임제공업,서울특별시 동작구 노량진동 67-9번지 ,서울특별시 동작구 노량진로 157 (노량진동),더뽀짱,37.51394627,126.9433219,서울특별시 동작구 노량진동 67-9,서울특별시 동작구 노량진로 157
46,청소년게임제공업,서울특별시 동작구 흑석동 100-46번지 ,서울특별시 동작구 서달로 157 (흑석동),왓따뽀브리,37.50761271,126.961851,서울특별시 동작구 흑석동 100-46,서울특별시 동작구 서달로 157
47,청소년게임제공업,서울특별시 동작구 상도동 323-25번지 ,"서울특별시 동작구 국사봉길 13, 지1층 (상도동)",코인노래오락실,37.49858228,126.9290379,서울특별시 동작구 상도동 323-25,서울특별시 동작구 국사봉길 13
48,청소년게임제공업,서울특별시 동작구 흑석동 189-2번지 2층 ,"서울특별시 동작구 흑석로11길 3  (흑석동,2층)",게임샷,37.5077953,126.9603559,서울특별시 동작구 흑석동 189-2,서울특별시 동작구 흑석로11길 3
49,청소년게임제공업,"서울특별시 동작구 노량진동 117-20번지 지상1,2층 ","서울특별시 동작구 만양로14가길 26 (노량진동,지상1,2층)",어뮤즈타운,37.51275483,126.9449375,서울특별시 동작구 노량진동 117-20,서울특별시 동작구 만양로14가길 26
50,유흥주점영업,서울특별시 동작구 사당동 148-10번지 ,서울특별시 동작구 사당로 287 (사당동),비전힐,37.48475486,126.9795104,서울특별시 동작구 사당동 148-10,서울특별시 동작구 사당로 287
51,유흥주점영업,서울특별시 동작구 사당동 1030-18번지 ,서울특별시 동작구 동작대로7길 4 (사당동),땡벌,37.48012509,126.9815066,서울특별시 동작구 사당동 1030-18,서울특별시 동작구 동작대로7길 4
52,유흥주점영업,서울특별시 동작구 사당동 1031-25번지 ,서울특별시 동작구 동작대로3길 8 (사당동),기쁨조,37.47845462,126.9809474,서울특별시 동작구 사당동 1031-25,서울특별시 동작구 동작대로3길 8
53,유흥주점영업,서울특별시 동작구 노량진동 39-26번지 ,서울특별시 동작구 노량진로8길 49 (노량진동),궁전,37.51247433,126.9380065,서울특별시 동작구 노량진동 39-26,서울특별시 동작구 노량진로8길 49
54,유흥주점영업,서울특별시 동작구 사당동 147-102번지 ,서울특별시 동작구 사당로 307 (사당동),준코뮤직타운이수역점,37.48555314,126.981619,서울특별시 동작구 사당동 147-102,서울특별시 동작구 사당로 307
55,유흥주점영업,서울특별시 동작구 노량진동 31-13번지 ,서울특별시 동작구 노량진로8길 27 (노량진동),디제이노래주점,37.5127192,126.9369234,서울특별시 동작구 노량진동 31-13,서울특별시 동작구 노량진로8길 27
56,유흥주점영업,서울특별시 동작구 상도동 329-4번지 ,서울특별시 동작구 상도로 99 (상도동),보물섬노래빠,37.50039684,126.9313712,서울특별시 동작구 상도동 329-4,서울특별시 동작구 상도로 99
57,유흥주점영업,서울특별시 동작구 사당동 148-12번지 ,서울특별시 동작구 사당로 293 (사당동),아우디,37.48493047,126.9800426,서울특별시 동작구 사당동 148-12,서울특별시 동작구 사당로 293
58,유흥주점영업,"서울특별시 동작구 상도동 369-6번지 ,13호 ","서울특별시 동작구 장승배기로10길 9 (상도동,,13호)",팡팡,37.50458659,126.939768,서울특별시 동작구 상도동 369-6,서울특별시 동작구 장승배기로10길 9
59,유흥주점영업,서울특별시 동작구 사당동 133-4번지 ,서울특별시 동작구 동작대로27길 6 (사당동),코비노래타운주점,37.48786541,126.9817181,서울특별시 동작구 사당동 133-4,서울특별시 동작구 동작대로29길 7
60,유흥주점영업,서울특별시 동작구 노량진동 231-115번지 ,서울특별시 동작구 장승배기로 135 (노량진동),테마노래주점,37.50965611,126.9399695,서울특별시 동작구 노량진동 231-115,서울특별시 동작구 장승배기로 135
61,유흥주점영업,서울특별시 동작구 사당동 1031-37번지 ,서울특별시 동작구 동작대로7길 5 (사당동),초원노래팡팡,37.47991296,126.9813191,서울특별시 동작구 사당동 1031-37,서울특별시 동작구 동작대로7길 5
62,유흥주점영업,서울특별시 동작구 흑석동 107번지 ,"서울특별시 동작구 흑석로 124-1, 지하1층 (흑석동)",돈꽃,37.50905173,126.9622183,서울특별시 동작구 흑석동 107,서울특별시 동작구 흑석로 124-1
63,유흥주점영업,서울특별시 동작구 상도동 328-13번지 ,서울특별시 동작구 상도로 95-1 (상도동),이큐(EQ),37.50027764,126.9310769,서울특별시 동작구 상도동 328-13,서울특별시 동작구 상도로 95-1
64,유흥주점영업,서울특별시 동작구 신대방동 607-28번지 ,"서울특별시 동작구 시흥대로 646, 지하1층 (신대방동)",수,37.48948701,126.9074726,서울특별시 동작구 신대방동 607-28,서울특별시 동작구 시흥대로 650
65,유흥주점영업,서울특별시 동작구 사당동 321-114번지 ,서울특별시 동작구 사당로 252 (사당동),힐링,37.48312433,126.975808,서울특별시 동작구 사당동 321-114,서울특별시 동작구 사당로 252
66,유흥주점영업,서울특별시 동작구 노량진동 27-11번지 ,서울특별시 동작구 노량진로 92 (노량진동),벌떼(BUL DDE),37.51303008,126.9359926,서울특별시 동작구 노량진동 27-11,서울특별시 동작구 노량진로 92
67,유흥주점영업,서울특별시 동작구 상도동 365-1번지 ,서울특별시 동작구 상도로 179 (상도동),별밤,37.50473488,126.9383364,서울특별시 동작구 상도동 365-1,서울특별시 동작구 상도로 177-1
68,유흥주점영업,서울특별시 동작구 사당동 1019-42번지 ,서울특별시 동작구 동작대로 53 (사당동),로마,37.48126018,126.9815023,서울특별시 동작구 사당동 1019-42,서울특별시 동작구 동작대로 53
69,유흥주점영업,서울특별시 동작구 사당동 147-75번지 ,서울특별시 동작구 동작대로27가길 45 (사당동),주주,37.48552099,126.9811515,서울특별시 동작구 사당동 147-75,서울특별시 동작구 동작대로27가길 45
70,유흥주점영업,서울특별시 동작구 사당동 147-76번지 ,서울특별시 동작구 사당로 303 (사당동),세븐,37.48541638,126.9811145,서울특별시 동작구 사당동 147-76,서울특별시 동작구 사당로 303
71,유흥주점영업,서울특별시 동작구 노량진동 28-7번지 ,서울특별시 동작구 노량진로 90 (노량진동),던힐,37.51305839,126.9356846,서울특별시 동작구 노량진동 28-7,서울특별시 동작구 노량진로 90
72,유흥주점영업,서울특별시 동작구 사당동 144-7번지 ,서울특별시 동작구 동작대로25길 37 (사당동),볼보(VOLVO),37.48545348,126.980462,서울특별시 동작구 사당동 144-7,서울특별시 동작구 동작대로25길 37
73,유흥주점영업,서울특별시 동작구 노량진동 60-29번지 리바트가구 ,"서울특별시 동작구 노량진로 125, 2층,3층 (노량진동)",고래,37.51373961,126.9400969,서울특별시 동작구 노량진동 60-29,서울특별시 동작구 노량진로 125
74,유흥주점영업,서울특별시 동작구 상도동 365-1번지 지하1층 ,"서울특별시 동작구 상도로 179 (상도동, 지하1층)",파파코(PAPACO),37.50473488,126.9383364,서울특별시 동작구 상도동 365-1,서울특별시 동작구 상도로 177-1
75,유흥주점영업,서울특별시 동작구 사당동 147-48번지 ,"서울특별시 동작구 사당로 308, 지하1층 (사당동)",놀이터,37.48494287,126.9815326,서울특별시 동작구 사당동 147-48,서울특별시 동작구 사당로 308
76,유흥주점영업,서울특별시 동작구 노량진동 72-3번지 외5필지 A호 ,"서울특별시 동작구 노량진로 148-3 (노량진동,외5필지 A호)",쿨노래주점,37.51341135,126.9423894,서울특별시 동작구 노량진동 72-3,서울특별시 동작구 노량진로 148-3
77,유흥주점영업,서울특별시 동작구 사당동 147-77번지 ,서울특별시 동작구 동작대로27가길 46-3 (사당동),워커힐,37.48544048,126.9808232,서울특별시 동작구 사당동 147-77,서울특별시 동작구 동작대로27가길 46-3
78,유흥주점영업,서울특별시 동작구 노량진동 35-1번지 ,서울특별시 동작구 노량진로8길 33 (노량진동),시바스,37.51264772,126.9372185,서울특별시 동작구 노량진동 35-1,서울특별시 동작구 노량진로8길 33
79,유흥주점영업,서울특별시 동작구 사당동 1019-38번지 ,서울특별시 동작구 동작대로 55 (사당동),관광열차,37.48138091,126.9815101,서울특별시 동작구 사당동 1019-38,서울특별시 동작구 동작대로 55
80,유흥주점영업,서울특별시 동작구 사당동 145-28번지 ,서울특별시 동작구 동작대로27가길 31 (사당동),벤츠,37.48615666,126.9811927,서울특별시 동작구 사당동 145-28,서울특별시 동작구 동작대로27가길 31
81,유흥주점영업,서울특별시 동작구 사당동 147-101번지 ,서울특별시 동작구 동작대로 101 (사당동),바이칼,37.48566704,126.9816673,서울특별시 동작구 사당동 147-101,서울특별시 동작구 동작대로 101
82,유흥주점영업,서울특별시 동작구 노량진동 29-6번지 ,"서울특별시 동작구 노량진로 86-1, 지하층 (노량진동)",세시봉7080,37.51299972,126.9354919,서울특별시 동작구 노량진동 29-6,서울특별시 동작구 노량진로 88
83,유흥주점영업,서울특별시 동작구 노량진동 40-33번지 ,서울특별시 동작구 노량진로 106-3 (노량진동),리얼 술마시는 노래방송국,37.51305157,126.9377687,서울특별시 동작구 노량진동 40-33,서울특별시 동작구 노량진로 106-3
84,유흥주점영업,서울특별시 동작구 노량진동 72-3번지 ,서울특별시 동작구 노량진로 148-3 (노량진동),유토피아,37.51341135,126.9423894,서울특별시 동작구 노량진동 72-3,서울특별시 동작구 노량진로 148-3
85,유흥주점영업,서울특별시 동작구 대방동 407-25번지 ,서울특별시 동작구 여의대방로24길 121 (대방동),초콜릿,37.4993704,126.9268416,서울특별시 동작구 대방동 407-25,서울특별시 동작구 여의대방로24길 121
86,유흥주점영업,서울특별시 동작구 사당동 1031-30번지 ,서울특별시 동작구 동작대로 29 (사당동),비타민,37.47913025,126.9813106,서울특별시 동작구 사당동 1031-30,서울특별시 동작구 동작대로 29
87,유흥주점영업,서울특별시 동작구 사당동 144-3번지 ,"서울특별시 동작구 동작대로27가길 46-5, 지하1층 (사당동)",놀자,37.48546208,126.9806818,서울특별시 동작구 사당동 144-3,서울특별시 동작구 동작대로27가길 46-5
88,유흥주점영업,서울특별시 동작구 사당동 147-100번지 ,서울특별시 동작구 동작대로 103 (사당동),2040,37.48579661,126.9817172,서울특별시 동작구 사당동 147-100,서울특별시 동작구 동작대로 103
89,유흥주점영업,서울특별시 동작구 신대방동 349-3번지 ,서울특별시 동작구 여의대방로22길 136 (신대방동),쇼킹단란한주점,37.4980238,126.9253046,서울특별시 동작구 신대방동 361-8,서울특별시 동작구 여의대방로22길 98
90,유흥주점영업,서울특별시 동작구 사당동 147-99번지 ,서울특별시 동작구 동작대로 105 (사당동),내스타일,37.48593267,126.9817483,서울특별시 동작구 사당동 147-99,서울특별시 동작구 동작대로 105
91,유흥주점영업,서울특별시 동작구 사당동 1003-39번지 ,서울특별시 동작구 사당로 286 (사당동),아쿠아,37.48417288,126.979387,서울특별시 동작구 사당동 1003-39,서울특별시 동작구 사당로 286
92,유흥주점영업,서울특별시 동작구 신대방동 607-26번지 ,서울특별시 동작구 시흥대로 654 (신대방동),힐링,37.48993268,126.907862,서울특별시 동작구 신대방동 607-26,서울특별시 동작구 시흥대로 654
93,유흥주점영업,서울특별시 동작구 상도동 348-170번지 ,서울특별시 동작구 상도로 105 (상도동),여우(FOX),37.50076866,126.93196,서울특별시 동작구 상도동 348-170,서울특별시 동작구 상도로 105
94,유흥주점영업,서울특별시 동작구 신대방동 347-13번지 ,서울특별시 동작구 보라매로 106 (신대방동),동작회관,37.49870017,126.9283625,서울특별시 동작구 신대방동 347-13,서울특별시 동작구 보라매로 106
95,유흥주점영업,서울특별시 동작구 상도동 183-17번지 ,서울특별시 동작구 상도로 166 (상도동),짝노래장,37.50378815,126.9377493,서울특별시 동작구 상도동 183-17,서울특별시 동작구 상도로 166
96,유흥주점영업,서울특별시 동작구 사당동 1031-39번지 ,서울특별시 동작구 동작대로 39 (사당동),쌕쌕,37.47994632,126.981493,서울특별시 동작구 사당동 1031-39,서울특별시 동작구 동작대로 39
97,유흥주점영업,서울특별시 동작구 노량진동 36-5번지 지하1층 ,"서울특별시 동작구 노량진로8길 35, 지하1층 (노량진동)",센스,37.51264959,126.9373439,서울특별시 동작구 노량진동 36-5,서울특별시 동작구 노량진로8길 35
98,유흥주점영업,서울특별시 동작구 사당동 1031-26번지 ,서울특별시 동작구 동작대로3길 6 (사당동),퇴근길,37.47850087,126.9811275,서울특별시 동작구 사당동 1031-26,서울특별시 동작구 동작대로3길 6
99,유흥주점영업,서울특별시 동작구 사당동 1019-55번지 ,서울특별시 동작구 동작대로 45 (사당동),일점이,37.48074714,126.9815018,서울특별시 동작구 사당동 1019-55,서울특별시 동작구 동작대로 45
100,숙박업,서울특별시 동작구 신대방동 692-3번지 ,서울특별시 동작구 대림로 26 (신대방동),탑모텔,37.48730177,126.9103612,서울특별시 동작구 신대방동 692-3,서울특별시 동작구 대림로 26
101,숙박업,서울특별시 동작구 노량진동 39-34번지 ,서울특별시 동작구 노량진로12길 12-13 (노량진동),뉴스카이모텔,37.51272915,126.9376822,서울특별시 동작구 노량진동 39-34,서울특별시 동작구 노량진로12길 12-13
102,숙박업,서울특별시 동작구 대방동 407-25번지 ,서울특별시 동작구 여의대방로24길 121 (대방동),휴모텔,37.4993704,126.9268416,서울특별시 동작구 대방동 407-25,서울특별시 동작구 여의대방로24길 121
103,숙박업,서울특별시 동작구 노량진동 58-11번지 ,서울특별시 동작구 노량진로14길 16 (노량진동),코텔 노량진역점,37.51279091,126.9420143,서울특별시 동작구 노량진동 58-11,서울특별시 동작구 노량진로14길 16
104,숙박업,서울특별시 동작구 사당동 1039-9번지 ,서울특별시 동작구 남부순환로269가길 11 (사당동),관악여관,37.47768109,126.978755,서울특별시 동작구 사당동 1039-9,서울특별시 동작구 남부순환로269가길 11
105,숙박업,서울특별시 동작구 노량진동 142-2번지 외1필지 ,"서울특별시 동작구 노량진로 198 (노량진동,외1필지)",엔모텔,37.5129748,126.9478034,서울특별시 동작구 노량진동 142-2,서울특별시 동작구 노량진로 198
106,숙박업,서울특별시 동작구 사당동 1019-19번지 ,서울특별시 동작구 동작대로9길 4 (사당동),미라지(MRG),37.48070323,126.9813233,서울특별시 동작구 사당동 1019-19,서울특별시 동작구 동작대로9길 4
107,숙박업,서울특별시 동작구 흑석동 43-126번지 ,서울특별시 동작구 서달로14사길 9 (흑석동),공감모텔,37.50686329,126.965159,서울특별시 동작구 흑석동 43-126,서울특별시 동작구 서달로14사길 9
